DATE,CPGRLE01ATM659N
1973-03-01,7.34657350364086
1973-04-01,7.54143302371302
1973-05-01,7.15941954153974
1973-06-01,6.65696560193464
1973-07-01,7.27560952271203
1973-08-01,7.00982344126685
1973-09-01,6.80549098183157
1973-10-01,7.63409926344233
1973-11-01,7.84072909759076
1973-12-01,7.51242258476664
1974-01-01,7.51110861185926
1974-02-01,7.77604428787114
1974-03-01,8.31852690301183
1974-04-01,9.74564377575822
1974-05-01,10.266852182188
1974-06-01,10.4887007448806
1974-07-01,10.3007153765623
1974-08-01,10.2982086471911
1974-09-01,10.3652501695847
1974-10-01,10.6431982282743
1974-11-01,10.850320778286
1974-12-01,11.327192369692
1975-01-01,10.9362494549861
1975-02-01,11.3812049842001
1975-03-01,11.057958332311
1975-04-01,9.96204186802883
1975-05-01,9.56248165300558
1975-06-01,9.12951345480104
1975-07-01,8.91565409844128
1975-08-01,9.32961974301246
1975-09-01,9.47127024369151
1975-10-01,8.48618525799711
1975-11-01,7.55274986599345
1975-12-01,6.8557683645036
1976-01-01,10.7616041709589
1976-02-01,10.5413986305559
1976-03-01,10.2121001809747
1976-04-01,9.26400398393171
1976-05-01,9.21734207354607
1976-06-01,10.3572877742533
1976-07-01,10.2911219446894
1976-08-01,10.5217790846199
1976-09-01,10.0508189168933
1976-10-01,10.0050158961611
1976-11-01,10.2283726536767
1976-12-01,10.6272034393902
1977-01-01,6.81029257219591
1977-02-01,6.16949615833672
1977-03-01,6.10653259094308
1977-04-01,6.63452910893
1977-05-01,6.87389406151343
1977-06-01,6.57738875626834
1977-07-01,6.64789987424036
1977-08-01,5.97365246379026
1977-09-01,5.95812546300822
1977-10-01,5.53096372724793
1977-11-01,5.04686931731526
1977-12-01,4.67907503826644
1978-01-01,4.66333675175399
1978-02-01,4.5370721985351
1978-03-01,4.16974498864132
1978-04-01,3.99057374820699
1978-05-01,3.57548828350596
1978-06-01,3.00489920724309
1978-07-01,3.24637631724786
1978-08-01,3.3425630764772
1978-09-01,3.2693441017311
1978-10-01,3.45086569580294
1978-11-01,3.80307093022697
1978-12-01,3.822088427394
1979-01-01,3.52564079018758
1979-02-01,3.53936932357554
1979-03-01,3.41940933315541
1979-04-01,3.35441140464248
1979-05-01,3.51492862874103
1979-06-01,3.67023927761511
1979-07-01,3.5066379652406
1979-08-01,3.42949856569741
1979-09-01,3.86000577749784
1979-10-01,4.1326957346085
1979-11-01,4.4599743457696
1979-12-01,4.85287900019613
1980-01-01,4.79373140486435
1980-02-01,4.99203560855623
1980-03-01,5.4245738845847
1980-04-01,5.53173908828391
1980-05-01,5.65175898232493
1980-06-01,5.70552767890782
1980-07-01,6.26263247482652
1980-08-01,5.96698307586318
1980-09-01,5.72771356302633
1980-10-01,5.71469513613107
1980-11-01,5.25790841207972
1980-12-01,5.04279421504923
1981-01-01,4.97559758782047
1981-02-01,4.95076997455409
1981-03-01,4.81733266167202
1981-04-01,5.41996354561661
1981-05-01,5.39642181659584
1981-06-01,5.36278232669011
1981-07-01,5.14887079488138
1981-08-01,5.5357945545114
1981-09-01,5.44725419895714
1981-10-01,5.28421525343307
1981-11-01,5.27877468983698
1981-12-01,5.30352934639021
1982-01-01,5.42291926747797
1982-02-01,5.42236257811892
1982-03-01,5.90595740393922
1982-04-01,5.45227063051786
1982-05-01,5.62252554894529
1982-06-01,5.58125011936914
1982-07-01,5.92581093865012
1982-08-01,5.90836413594708
1982-09-01,6.07332529459985
1982-10-01,5.88020901935433
1982-11-01,5.89499599434998
1982-12-01,5.74507853009263
1983-01-01,5.4113359590231
1983-02-01,5.31434799904065
1983-03-01,4.64867496846907
1983-04-01,4.34339521118103
1983-05-01,4.06838906040348
1983-06-01,4.11603876770196
1983-07-01,3.96689309953455
1983-08-01,3.94728960923795
1983-09-01,3.55293396612509
1983-10-01,3.99945865275432
1983-11-01,4.08632200413091
1983-12-01,4.03211868655457
1984-01-01,5.52729340423458
1984-02-01,5.55421835662267
1984-03-01,5.720190369053
1984-04-01,5.82916902749942
1984-05-01,5.5233406978856
1984-06-01,5.49000623307361
1984-07-01,5.29417429818725
1984-08-01,5.33691000457636
1984-09-01,5.66974991516435
1984-10-01,5.1166882075411
1984-11-01,5.29934439131408
1984-12-01,5.23023589790233
1985-01-01,3.81110671208194
1985-02-01,3.65328465842952
1985-03-01,3.70509860487391
1985-04-01,3.48276314439742
1985-05-01,3.87441099680714
1985-06-01,3.90112010434006
1985-07-01,3.78590080289986
1985-08-01,3.66695164426616
1985-09-01,3.40990341019432
1985-10-01,3.5334111144969
1985-11-01,3.55808130874701
1985-12-01,3.55702608983083
1986-01-01,3.74299338415596
1986-02-01,3.95580439197096
1986-03-01,3.80482555436297
1986-04-01,3.77043799983985
1986-05-01,3.55914978284616
1986-06-01,3.84473250630764
1986-07-01,3.706826836383
1986-08-01,3.85573828237534
1986-09-01,3.80598910165612
1986-10-01,3.58126806255616
1986-11-01,3.14643137079459
1986-12-01,3.08691887100982
1987-01-01,2.24221579332116
1987-02-01,1.68324389971519
1987-03-01,1.64849578114894
1987-04-01,1.73218119301591
1987-05-01,1.85013754454768
1987-06-01,2.35614242156545
1987-07-01,2.96778033163568
1987-08-01,3.02513992558196
1987-09-01,2.22886434798536
1987-10-01,1.95870038538927
1987-11-01,1.73412852334839
1987-12-01,1.8060570401224
1988-01-01,2.28964109426126
1988-02-01,2.74068658803364
1988-03-01,2.89477980216223
1988-04-01,2.92971137105324
1988-05-01,2.57563699888752
1988-06-01,2.09564934375147
1988-07-01,2.88198285149907
1988-08-01,2.73291663075976
1988-09-01,2.52063782492049
1988-10-01,2.46043344462372
1988-11-01,2.9006208082831
1988-12-01,2.78699381370724
1989-01-01,2.92776942613871
1989-02-01,3.16223325591476
1989-03-01,2.88330286621689
1989-04-01,2.70225815649938
1989-05-01,2.65917698444114
1989-06-01,2.89985227313814
1989-07-01,2.63446722899766
1989-08-01,2.77959472016249
1989-09-01,2.39413993710295
1989-10-01,2.60879564061329
1989-11-01,2.30014201097613
1989-12-01,2.48981687984509
1990-01-01,2.37936637619326
1990-02-01,2.61216357764978
1990-03-01,2.6868061209179
1990-04-01,3.10819687962672
1990-05-01,3.14855530677307
1990-06-01,2.91973772667802
1990-07-01,2.91559565753082
1990-08-01,2.88565018056596
1990-09-01,3.02788081911401
1990-10-01,2.90793707461033
1990-11-01,3.06338002468874
1990-12-01,3.0590015081658
1991-01-01,3.34433937938526
1991-02-01,3.28265478853948
1991-03-01,3.48055861466126
1991-04-01,3.18842802999506
1991-05-01,3.14714061543636
1991-06-01,3.12384373368571
1991-07-01,3.23712546135643
1991-08-01,3.44771258902752
1991-09-01,3.66653331266109
1991-10-01,3.62515784550956
1991-11-01,3.75340647919612
1991-12-01,3.57022143503567
1992-01-01,3.8386559802989
1992-02-01,4.23921806809622
1992-03-01,4.29994396529986
1992-04-01,4.1677775410048
1992-05-01,4.53953332792198
1992-06-01,4.57194945458815
1992-07-01,4.52633795150097
1992-08-01,4.35616946322053
1992-09-01,4.28326640211709
1992-10-01,4.39779030062748
1992-11-01,4.37318232448263
1992-12-01,4.50149184378639
1993-01-01,4.80039349407049
1993-02-01,4.3336510617363
1993-03-01,4.45791572116266
1993-04-01,4.55108656033104
1993-05-01,4.34817090732593
1993-06-01,4.20670048578012
1993-07-01,3.99952015582479
1993-08-01,3.99980587483424
1993-09-01,4.01959822296442
1993-10-01,4.16690581368567
1993-11-01,4.21263742324387
1993-12-01,4.21334432528311
1994-01-01,3.62690135817711
1994-02-01,3.68658215953593
1994-03-01,3.47758820573666
1994-04-01,3.37022286536399
1994-05-01,3.25299766897616
1994-06-01,3.21359675615286
1994-07-01,3.13418754934211
1994-08-01,3.33441782586583
1994-09-01,3.29171496123986
1994-10-01,3.14752138267309
1994-11-01,2.89235658359885
1994-12-01,2.72412755448362
1995-01-01,2.7590163369809
1995-02-01,2.50134750195521
1995-03-01,2.59526107337247
1995-04-01,2.7997485254243
1995-05-01,2.417699048537
1995-06-01,2.4482347747388
1995-07-01,2.16003885764348
1995-08-01,2.30008272653446
1995-09-01,1.97562998074815
1995-10-01,1.83823851081146
1995-11-01,1.83817081424111
1995-12-01,1.73609770319189
1996-01-01,1.39239952254213
1996-02-01,1.39430222857772
1996-03-01,1.44911811684369
1996-04-01,1.18546244467642
1996-05-01,1.43056320812061
1996-06-01,1.47850183623473
1996-07-01,1.5085048913717
1996-08-01,1.39958431683479
1996-09-01,1.6745094322783
1996-10-01,1.60893846445764
1996-11-01,1.7421036447608
1996-12-01,1.91204090438923
1997-01-01,1.66660413331433
1997-02-01,1.4384033144707
1997-03-01,1.13737725149942
1997-04-01,1.29642708970203
1997-05-01,1.66470010811156
1997-06-01,1.25619386569409
1997-07-01,0.31205716444002
1997-08-01,-0.324831156470802
1997-09-01,0.864593717168665
1997-10-01,1.47920721109467
1997-11-01,1.20040530453191
1997-12-01,1.30474524518965
1998-01-01,1.24001577141828
1998-02-01,1.13800803712997
1998-03-01,1.12815392333651
1998-04-01,1.3981634967828
1998-05-01,1.19382737100937
1998-06-01,1.19677733484858
1998-07-01,1.12440907589808
1998-08-01,1.28457738531195
1998-09-01,1.26369134692862
1998-10-01,1.07626706707399
1998-11-01,1.18320349763915
1998-12-01,1.12840114612764
1999-01-01,0.93435276422134
1999-02-01,0.894087591897473
1999-03-01,0.829289754255553
1999-04-01,0.571720581120528
1999-05-01,0.791385683879111
1999-06-01,0.790563923459322
1999-07-01,0.841555198579787
1999-08-01,0.599008246532967
1999-09-01,0.491445236768088
1999-10-01,0.625217974160232
1999-11-01,0.537293544735923
1999-12-01,0.873162928135092
2000-01-01,0.753933942096087
2000-02-01,1.15972677621853
2000-03-01,1.25315853546306
2000-04-01,1.52259450568152
2000-05-01,1.16555259368177
2000-06-01,1.85398020744682
2000-07-01,1.77543430728906
2000-08-01,2.0661021184312
2000-09-01,2.03646956703316
2000-10-01,2.05279092506749
2000-11-01,2.17819621491987
2000-12-01,2.03519342241476
2001-01-01,2.50177251088829
2001-02-01,2.38718775181307
2001-03-01,2.35317779565568
2001-04-01,2.60808506369746
2001-05-01,2.78308047824776
2001-06-01,2.35434956105347
2001-07-01,2.82463319692583
2001-08-01,2.57942436012348
2001-09-01,2.82041060394657
2001-10-01,2.80513279618022
2001-11-01,2.71344796739889
2001-12-01,2.63392415090601
2002-01-01,2.27272727272725
2002-02-01,2.11510083620265
2002-03-01,2.24995087443505
2002-04-01,2.05298660670642
2002-05-01,2.41446725317694
2002-06-01,2.56335282651071
2002-07-01,2.0481459910697
2002-08-01,2.40776699029126
2002-09-01,2.08393912959193
2002-10-01,1.8867924528302
2002-11-01,1.84826785368684
2002-12-01,1.93921852387846
2003-01-01,2.00966183574882
2003-02-01,1.77263969171484
2003-03-01,1.69116940520803
2003-04-01,1.49439601494396
2003-05-01,1.30762622888232
2003-06-01,1.12135322626628
2003-07-01,1.23656425378104
2003-08-01,1.12817595752751
2003-09-01,1.44322066084316
2003-10-01,1.20607787274451
2003-11-01,1.29216152019003
2003-12-01,1.23036153700547
2004-01-01,1.04186398939193
2004-02-01,1.60923892464974
2004-03-01,1.7197392043844
2004-04-01,1.51014629542236
2004-05-01,1.65818729979272
2004-06-01,1.76675124518373
2004-07-01,1.72883585455228
2004-08-01,1.85619199400019
2004-09-01,1.7502807937102
2004-10-01,2.22389040067563
2004-11-01,2.21367601538318
2004-12-01,2.24382946896039
2005-01-01,2.82152230971127
2005-02-01,2.39429860290768
2005-03-01,2.40603836591054
2005-04-01,2.09206886116275
2005-05-01,1.96483798011271
2005-06-01,1.90241052828813
2005-07-01,1.71800151539869
2005-08-01,1.36224596476958
2005-09-01,1.10389119709421
2005-10-01,0.991426639013798
2005-11-01,0.862659558007798
2005-12-01,0.704169934822722
2006-01-01,0.300902708124377
2006-02-01,0.200200200200163
2006-03-01,0.399201596806392
2006-04-01,1.20240480961924
2006-05-01,1.0
2006-06-01,0.897308075772694
2006-07-01,0.899100899100911
2006-08-01,0.899100899100911
2006-09-01,1.10110110110108
2006-10-01,1.29999999999999
2006-11-01,1.40140140140137
2006-12-01,1.3986013986014
2007-01-01,1.2
2007-02-01,1.59840159840161
2007-03-01,1.59045725646123
2007-04-01,1.48514851485148
2007-05-01,1.68316831683168
2007-06-01,1.6798418972332
2007-07-01,1.58415841584159
2007-08-01,1.58415841584159
2007-09-01,1.68316831683168
2007-10-01,1.67818361303061
2007-11-01,1.67818361303061
2007-12-01,1.97044334975369
2008-01-01,1.6798418972332
2008-02-01,1.47492625368732
2008-03-01,1.66340508806262
2008-04-01,1.65853658536586
2008-05-01,1.85004868549173
2008-06-01,1.74927113702624
2008-07-01,1.94931773879142
2008-08-01,2.04678362573098
2008-09-01,2.43427458617333
2008-10-01,2.42718446601941
2008-11-01,2.23300970873787
2008-12-01,2.1256038647343
2009-01-01,2.13799805636541
2009-02-01,2.32558139534885
2009-03-01,2.21366698748797
2009-04-01,2.11132437619962
2009-05-01,2.00764818355639
2009-06-01,1.62368672397327
2009-07-01,1.434034416826
2009-08-01,1.81470869149953
2009-09-01,1.52091254752852
2009-10-01,1.32701421800948
2009-11-01,1.32953466286799
2009-12-01,1.41911069063389
2010-01-01,1.23691722169363
2010-02-01,1.13636363636363
2010-03-01,1.50659133709983
2010-04-01,1.31578947368423
2010-05-01,1.21836925960639
2010-06-01,1.69172932330827
2010-07-01,1.50801131008482
2010-08-01,1.21951219512194
2010-09-01,1.40449438202248
2010-10-01,1.59027128157157
2010-11-01,1.59325210871605
2010-12-01,1.49253731343283
2011-01-01,1.50375939849625
2011-02-01,1.93177608907949
2011-03-01,1.98706673660292
2011-04-01,2.48749395317113
2011-05-01,2.3976023976024
2011-06-01,2.50747404166999
2011-07-01,2.58265411468757
2011-08-01,2.69248823465694
2011-09-01,2.71169273939357
2011-10-01,2.42795878154995
2011-11-01,2.51740879047153
2011-12-01,2.43800317329729
2012-01-01,2.29770229770231
2012-02-01,1.98216055500495
2012-03-01,2.06084396467124
2012-04-01,1.953125
2012-05-01,1.95121951219512
2012-06-01,1.94552529182879
2012-07-01,1.85546875
2012-08-01,1.55793573515091
2012-09-01,2.0368574199806
2012-10-01,2.3278370514064
2012-11-01,2.62135922330096
2012-12-01,2.51694094869316
2013-01-01,2.53906250000001
2013-02-01,2.33236151603496
2013-03-01,2.50000000000001
2013-04-01,2.1072796934866
2013-05-01,2.29665071770337
2013-06-01,1.9083969465649
2013-07-01,1.82166826462129
2013-08-01,2.01342281879196
2013-09-01,1.99619771863117
2013-10-01,1.70616113744075
2013-11-01,1.60832544938507
2013-12-01,2.0774315391879
2014-01-01,1.80952380952382
2014-02-01,1.80436847103516
2014-03-01,1.87617260787992
2014-04-01,2.06378986866792
2014-05-01,1.96445275958839
2014-06-01,2.15355805243444
2014-07-01,2.16572504708098
2014-08-01,2.06766917293232
2014-09-01,1.86393289841567
2014-10-01,1.86393289841567
2014-11-01,2.23463687150838
2014-12-01,1.85013876040703
2015-01-01,1.87090739008419
2015-02-01,1.8958488331486
2015-03-01,1.80639939749218
2015-04-01,1.7210781820358
2015-05-01,1.73770614202917
2015-06-01,1.74599726048603
2015-07-01,2.00233461940549
2015-08-01,2.01042023796812
2015-09-01,1.86389108904443
2015-10-01,1.96524819460566
2015-11-01,1.60182112302589
2015-12-01,1.92870071875841
2016-01-01,2.13631739572737
2016-02-01,1.92697768762679
2016-03-01,1.60320641282565
2016-04-01,1.40140140140138
2016-05-01,1.39860139860142
2016-06-01,1.39720558882236
2016-07-01,1.30130130130129
2016-08-01,1.09999999999999
2016-09-01,1.29353233830845
2016-10-01,1.39165009940358
2016-11-01,1.39026812313801
2016-12-01,1.28331688055283
2017-01-01,1.49402390438248
2017-02-01,1.6915422885572
2017-03-01,1.67652859960551
2017-04-01,1.97433366238895
2017-05-01,1.871921182266
2017-06-01,2.06692913385828
2017-07-01,2.07509881422924
2017-08-01,2.07715133531159
2017-09-01,2.35756385068762
2017-10-01,2.15686274509804
2017-11-01,2.05680705190991
2017-12-01,2.14424951267057
2018-01-01,1.96270853778214
2018-02-01,2.05479452054794
2018-03-01,1.93986420950534
2018-04-01,1.83930300096807
2018-05-01,1.74081237911025
2018-06-01,1.54291224686594
2018-07-01,1.74249757986447
2018-08-01,1.93798449612403
2018-09-01,1.63147792706335
2018-10-01,1.7274472168906
2018-11-01,1.91938579654511
2018-12-01,1.7175572519084
2019-01-01,1.82868142444657
2019-02-01,1.53403643336532
2019-03-01,1.61750713606091
2019-04-01,1.52091254752852
2019-05-01,1.61596958174906
2019-06-01,1.80436847103515
2019-07-01,1.52235965746908
2019-08-01,1.52091254752852
2019-09-01,1.51085930122755
2019-10-01,1.60377358490565
2019-11-01,1.69491525423729
