DATE,CPGRLE01ATM657N
1983-08-01,0.297083671827083
1983-09-01,0.0294814389150122
1983-10-01,0.599927717272838
1983-11-01,0.352298841262157
1983-12-01,0.268412736939628
1984-01-01,1.9313174178394
1984-02-01,0.43339537064587
1984-03-01,0.305505184685365
1984-04-01,0.200931997105202
1984-05-01,-0.00816610935047607
1984-06-01,0.181944270403187
1984-07-01,0.591800933117318
1984-08-01,0.337791210948328
1984-09-01,0.345551121012631
1984-10-01,0.0734007986915168
1984-11-01,0.526676176124531
1984-12-01,0.202606069470875
1985-01-01,0.556677265581972
1985-02-01,0.280708387386532
1985-03-01,0.355645651442812
1985-04-01,-0.0138908096367485
1985-05-01,0.370269736502786
1985-06-01,0.20770393822414
1985-07-01,0.480251442385302
1985-08-01,0.222793935293585
1985-09-01,0.096738492653185
1985-10-01,0.192923548319964
1985-11-01,0.550629918224656
1985-12-01,0.201585041618299
1986-01-01,0.737256545458009
1986-02-01,0.486417109683545
1986-03-01,0.209895456766578
1986-04-01,-0.047013333209
1986-05-01,0.165904642352999
1986-06-01,0.484044455334487
1986-07-01,0.346813798944726
1986-08-01,0.366702698309187
1986-09-01,0.0487899554319072
1986-10-01,-0.0239758626397604
1986-11-01,0.12851591937134
1986-12-01,0.14377163276864
1987-01-01,-0.0881931970872593
1987-02-01,-0.0629555972521404
1987-03-01,0.17565082416735
1987-04-01,0.0352761959400889
1987-05-01,0.282044928749442
1987-06-01,0.98326240223839
1987-07-01,0.946444793452218
1987-08-01,0.4226133267986
1987-09-01,-0.724481578750413
1987-10-01,-0.288186161930669
1987-11-01,-0.0920248209324198
1987-12-01,0.214575728328827
1988-01-01,0.386393070123243
1988-02-01,0.377716137017137
1988-03-01,0.325896929440281
1988-04-01,0.0692369969514545
1988-05-01,-0.0629215695013881
1988-06-01,0.510726030575741
1988-07-01,1.72392720861199
1988-08-01,0.277110498893364
1988-09-01,-0.929616302757923
1988-10-01,-0.34674108402001
1988-11-01,0.337196750010766
1988-12-01,0.103914772512821
1989-01-01,0.523880853741519
1989-02-01,0.606371084859448
1989-03-01,0.0546354353439091
1989-04-01,-0.106855774752458
1989-05-01,-0.104842813962259
1989-06-01,0.746364467539053
1989-07-01,1.4615749474956
1989-08-01,0.418904633562497
1989-09-01,-1.30116041479317
1989-10-01,-0.137831273235456
1989-11-01,0.0353762309104485
1989-12-01,0.2895176126898
1990-01-01,0.415548986173164
1990-02-01,0.835136728428602
1990-03-01,0.127417571440347
1990-04-01,0.303070772045766
1990-05-01,-0.0657420291015512
1990-06-01,0.522875740505732
1990-07-01,1.45749156302048
1990-08-01,0.389685621843928
1990-09-01,-1.16471768489333
1990-10-01,-0.254089536106804
1990-11-01,0.186480163566897
1990-12-01,0.285256940180909
1991-01-01,0.693567971082286
1991-02-01,0.774949840696538
1991-03-01,0.319275527431616
1991-04-01,0.019910388098041
1991-05-01,-0.105727395835323
1991-06-01,0.500171576964322
1991-07-01,1.56894279983703
1991-08-01,0.594464430324228
1991-09-01,-0.955653535909781
1991-10-01,-0.293900201227158
1991-11-01,0.310473018796109
1991-12-01,0.108195194984982
1992-01-01,0.954546771308221
1992-02-01,1.16369355010585
1992-03-01,0.377717811690146
1992-04-01,-0.106832478788877
1992-05-01,0.250777031897733
1992-06-01,0.531335158703216
1992-07-01,1.5246411283827
1992-08-01,0.430697017469577
1992-09-01,-1.02484576555335
1992-10-01,-0.184402947754189
1992-11-01,0.286828478810946
1992-12-01,0.231261619882356
1993-01-01,1.24330322924219
1993-02-01,0.713147642621655
1993-03-01,0.49727083021227
1993-04-01,-0.017733149351906
1993-05-01,0.056207539078942
1993-06-01,0.395039426446477
1993-07-01,1.32279318051063
1993-08-01,0.430972931812516
1993-09-01,-1.00600966588597
1993-10-01,-0.0430488628570998
1993-11-01,0.330856647335278
1993-12-01,0.231941515190506
1994-01-01,0.67357366601039
1994-02-01,0.771150355043844
1994-03-01,0.294705353181443
1994-04-01,-0.121471845796085
1994-05-01,-0.0572594560910924
1994-06-01,0.356729098556376
1994-07-01,1.24483869688457
1994-08-01,0.625955041620305
1994-09-01,-1.04691885235999
1994-10-01,-0.182587164573718
1994-11-01,0.0826596714488228
1994-12-01,0.0680622653869998
1995-01-01,0.707766007171855
1995-02-01,0.518466105605019
1995-03-01,0.386597159518713
1995-04-01,0.0776007577848275
1995-05-01,-0.428691023689144
1995-06-01,0.386650348796628
1995-07-01,0.96002803905749
1995-08-01,0.763895945054336
1995-09-01,-1.36075631980556
1995-10-01,-0.317070874822194
1995-11-01,0.0825931418926313
1995-12-01,-0.0322366534803265
1996-01-01,0.367541871045187
1996-02-01,0.520352411610678
1996-03-01,0.440868261270483
1996-04-01,-0.182490483878718
1996-05-01,-0.187500211712818
1996-06-01,0.434095597511443
1996-07-01,0.989877802633761
1996-08-01,0.655774350212038
1996-09-01,-1.09331532743124
1996-10-01,-0.381357451412855
1996-11-01,0.213757946508806
1996-12-01,0.134736970473891
1997-01-01,0.12582474734765
1997-02-01,0.294724468921653
1997-03-01,0.142802458318368
1997-04-01,-0.0255162853205712
1997-05-01,0.175377844583107
1997-06-01,0.0305341355732599
1997-07-01,0.04822429534215
1997-08-01,0.0167037446636309
1997-09-01,0.0869392162399573
1997-10-01,0.225663899693138
1997-11-01,-0.0615672905240922
1997-12-01,0.237978182619604
1998-01-01,0.0618485542173667
1998-02-01,0.193669194224308
1998-03-01,0.133045309743141
1998-04-01,0.241413018301227
1998-05-01,-0.026494141069785
1998-06-01,0.0334501875319957
1998-07-01,-0.023322605597052
1998-08-01,0.17511758854485
1998-09-01,0.0663001445460746
1998-10-01,0.0401608568009388
1998-11-01,0.0441653367318696
1998-12-01,0.183687779417506
1999-01-01,-0.13015329276568
1999-02-01,0.153699498621366
1999-03-01,0.0687362410213294
1999-04-01,-0.0146544193246612
1999-05-01,0.191864362799345
1999-06-01,0.0326346066223648
1999-07-01,0.0272569135980127
1999-08-01,-0.0658264289704171
1999-09-01,-0.0406932802122066
1999-10-01,0.173332851048149
1999-11-01,-0.0432513797886573
1999-12-01,0.518375856396178
2000-01-01,-0.248196389790977
2000-02-01,0.55707485060266
2000-03-01,0.161160354552774
2000-04-01,0.251407884151258
2000-05-01,-0.160497542381391
2000-06-01,0.713352757962438
2000-07-01,-0.0498802873104687
2000-08-01,0.219582792693887
2000-09-01,-0.0697141718952226
2000-10-01,0.189356188957544
2000-11-01,0.0795782353526211
2000-12-01,0.377696054070172
2001-01-01,0.207941380334695
2001-02-01,0.444664031620561
2001-03-01,0.127889818002941
2001-04-01,0.501080762428771
2001-05-01,0.00977612669858473
2001-06-01,0.293255131964833
2001-07-01,0.409356725146172
2001-08-01,-0.019413706076484
2001-09-01,0.165048543689326
2001-10-01,0.174469322477453
2001-11-01,-0.00967585873243128
2001-12-01,0.299980646409873
2002-01-01,-0.144717800289433
2002-02-01,0.289855072463792
2002-03-01,0.260115606936406
2002-04-01,0.307485346401464
2002-05-01,0.364019542101734
2002-06-01,0.439056981960489
2002-07-01,-0.0950299344293576
2002-08-01,0.332921145248734
2002-09-01,-0.15168752370117
2002-10-01,-0.018989745537404
2002-11-01,-0.0474833808167134
2002-12-01,0.389548693586703
2003-01-01,-0.0757145561234052
2003-02-01,0.0568289448759198
2003-03-01,0.1798561151079
2003-04-01,0.113389398091285
2003-05-01,0.179329872581406
2003-06-01,0.254381006218207
2003-07-01,0.018795226012587
2003-08-01,0.225500328854645
2003-09-01,0.15937001968689
2003-10-01,-0.252714339198833
2003-11-01,0.0375340152013057
2003-12-01,0.328299409061045
2004-01-01,-0.261780104712016
2004-02-01,0.618672665916748
2004-03-01,0.288801937767847
2004-04-01,-0.0928936367858922
2004-05-01,0.325430032543012
2004-06-01,0.361445783132541
2004-07-01,-0.0184689260319725
2004-08-01,0.350974415812334
2004-09-01,0.0552231937413544
2004-10-01,0.211572072486434
2004-11-01,0.0275380943638883
2004-12-01,0.357896668807939
2005-01-01,0.301755669348913
2005-02-01,0.200601805416278
2005-03-01,0.300300300300278
2005-04-01,-0.399201596806392
2005-05-01,0.200400801603209
2005-06-01,0.299999999999991
2005-07-01,-0.199401794616154
2005-08-01,0
2005-09-01,-0.199800199800163
2005-10-01,0.100100100100075
2005-11-01,-0.0999999999999748
2005-12-01,0.200200200200163
2006-01-01,-0.099900099900088
2006-02-01,0.099999999999988
2006-03-01,0.499500499500519
2006-04-01,0.3976143141153
2006-05-01,0
2006-06-01,0.198019801980201
2006-07-01,-0.197628458498026
2006-08-01,0
2006-09-01,0
2006-10-01,0.297029702970288
2006-11-01,0
2006-12-01,0.197433366238897
2007-01-01,-0.295566502463045
2007-02-01,0.494071146245053
2007-03-01,0.491642084562445
2007-04-01,0.293542074363983
2007-05-01,0.195121951219515
2007-06-01,0.194741966893868
2007-07-01,-0.291545189504364
2007-08-01,0
2007-09-01,0.0974658869395595
2007-10-01,0.292112950340802
2007-11-01,0
2007-12-01,0.485436893203877
2008-01-01,-0.579710144927531
2008-02-01,0.291545189504377
2008-03-01,0.678294573643407
2008-04-01,0.288739172281043
2008-05-01,0.383877159309026
2008-06-01,0.0956022944550555
2008-07-01,-0.0955109837631214
2008-08-01,0.0956022944550555
2008-09-01,0.47755491881567
2008-10-01,0.285171102661588
2008-11-01,-0.18957345971563
2008-12-01,0.379867046533706
2009-01-01,-0.567644276253543
2009-02-01,0.475737392959105
2009-03-01,0.5681818181818
2009-04-01,0.188323917137479
2009-05-01,0.281954887218036
2009-06-01,-0.281162136832231
2009-07-01,-0.281954887218049
2009-08-01,0.471253534401514
2009-09-01,0.187617260787995
2009-10-01,0.0936329588014869
2009-11-01,-0.187090739008422
2009-12-01,0.468603561387085
2010-01-01,-0.746268656716428
2010-02-01,0.375939849624065
2010-03-01,0.936329588014993
2010-04-01,0
2010-05-01,0.185528756957318
2010-06-01,0.185185185185175
2010-07-01,-0.462107208872464
2010-08-01,0.18570102135562
2010-09-01,0.370713623725689
2010-10-01,0.277008310249299
2010-11-01,-0.184162062615091
2010-12-01,0.369003690036893
2011-01-01,-0.735294117647056
2011-02-01,0.799200799200824
2011-03-01,0.991080277502471
2011-04-01,0.490677134445526
2011-05-01,0.097656249999991
2011-06-01,0.292682926829277
2011-07-01,-0.389105058365759
2011-08-01,0.292968750000009
2011-09-01,0.389483933787719
2011-10-01,0
2011-11-01,-0.0969932104752578
2011-12-01,0.291262135922315
2012-01-01,-0.871248789932227
2012-02-01,0.488281250000015
2012-03-01,1.06899902818269
2012-04-01,0.384615384615385
2012-05-01,0.095785440613018
2012-06-01,0.287081339712928
2012-07-01,-0.477099236641224
2012-08-01,0
2012-09-01,0.86289549376798
2012-10-01,0.285171102661594
2012-11-01,0.189573459715634
2012-12-01,0.189214758751212
2013-01-01,-0.849858356940524
2013-02-01,0.285714285714271
2013-03-01,1.23456790123458
2013-04-01,0
2013-05-01,0.281425891181997
2013-06-01,-0.0935453695042124
2013-07-01,-0.561797752808994
2013-08-01,0.188323917137482
2013-09-01,0.845864661654115
2013-10-01,0
2013-11-01,0.0931966449207972
2013-12-01,0.651769087523274
2014-01-01,-1.11008325624421
2014-02-01,0.280636108512626
2014-03-01,1.30597014925373
2014-04-01,0.184162062615107
2014-05-01,0.183823529411759
2014-06-01,0.0917431192660466
2014-07-01,-0.549954170485787
2014-08-01,0.0921658986175144
2014-09-01,0.644567219152852
2014-10-01,0
2014-11-01,0.457456541628548
2014-12-01,0.273224043715844
2015-01-01,-1.08991825613078
2015-02-01,0.305188199389624
2015-03-01,1.21703853955375
2015-04-01,0.100200400801614
2015-05-01,0.200200200200178
2015-06-01,0.0999000999001111
2015-07-01,-0.29940119760478
2015-08-01,0.100100100100089
2015-09-01,0.500000000000012
2015-10-01,0.0995024875621781
2015-11-01,0.0994035785288382
2015-12-01,0.595829195630564
2016-01-01,-0.888450148075014
2016-02-01,0.0996015936255092
2016-03-01,0.895522388059691
2016-04-01,-0.0986193293885712
2016-05-01,0.197433366238916
2016-06-01,0.0985221674876739
2016-07-01,-0.393700787401575
2016-08-01,-0.0988142292490229
2016-09-01,0.692383778437203
2016-10-01,0.196463654223969
2016-11-01,0.0980392156862637
2016-12-01,0.489715964740462
2017-01-01,-0.682261208576988
2017-02-01,0.29440628066731
2017-03-01,0.880626223091966
2017-04-01,0.193986420950534
2017-05-01,0.0968054211035926
2017-06-01,0.290135396518386
2017-07-01,-0.385728061716512
2017-08-01,-0.0968054211035711
2017-09-01,0.968992248062016
2017-10-01,0.0
2017-11-01,0.0
2017-12-01,0.575815738963532
2018-01-01,-0.858778625954189
2018-02-01,0.384985563041365
2018-03-01,0.767018216682647
2018-04-01,0.095147478591828
2018-05-01,0.0
2018-06-01,0.0950570342205218
2018-07-01,-0.189933523266857
2018-08-01,0.095147478591828
2018-09-01,0.665399239543737
2018-10-01,0.0944287063267129
2018-11-01,0.188679245283019
2018-12-01,0.376647834274953
2019-01-01,-0.750469043151971
2019-02-01,0.0945179584121089
2019-03-01,0.8498583569405
2019-04-01,0.0
2019-05-01,0.0936329588015086
2019-06-01,0.280636108512618
2019-07-01,-0.466417910447772
2019-08-01,0.0937207122774238
2019-09-01,0.655430711610477
2019-10-01,0.186046511627907
2019-11-01,0.278551532033437
